"week" "chw" "score" "rank" "week_mean" "week_sd" "threshold"
"2130" 34 "89fda0284e008d2e0c980fb13f9b323a" 18.8321409010454 64 31.6836897879538 22.0653522977614 75.8143943834766
"2131" 34 "89fda0284e008d2e0c980fb13f983d38" 18.6472630296684 65 31.6836897879538 22.0653522977614 75.8143943834766
"2132" 34 "70c6ba6f55ed21716fe725c2146972eb" 18.1124462565419 66 31.6836897879538 22.0653522977614 75.8143943834766
"2133" 34 "89fda0284e008d2e0c980fb13f97256b" 17.7173023263263 67 31.6836897879538 22.0653522977614 75.8143943834766
"2134" 34 "89fda0284e008d2e0c980fb13f985a55" 17.627572809017 68 31.6836897879538 22.0653522977614 75.8143943834766
"2135" 34 "89fda0284e008d2e0c980fb13f9735c8" 17.2419335095597 69 31.6836897879538 22.0653522977614 75.8143943834766
"2136" 34 "89fda0284e008d2e0c980fb13f99a592" 17.231574634437 70 31.6836897879538 22.0653522977614 75.8143943834766
"2137" 34 "89fda0284e008d2e0c980fb13f9859d8" 17.1999774335672 71 31.6836897879538 22.0653522977614 75.8143943834766
"2138" 34 "89fda0284e008d2e0c980fb13f9b5439" 17.1109157568005 72 31.6836897879538 22.0653522977614 75.8143943834766
"2139" 34 "89fda0284e008d2e0c980fb13f97dff4" 16.979268031851 73 31.6836897879538 22.0653522977614 75.8143943834766
"2140" 34 "89fda0284e008d2e0c980fb13f99a47e" 16.743250381971 74 31.6836897879538 22.0653522977614 75.8143943834766
"2141" 34 "89fda0284e008d2e0c980fb13f979bb8" 16.378072017777 75 31.6836897879538 22.0653522977614 75.8143943834766
"2142" 34 "89fda0284e008d2e0c980fb13f9aa5ec" 16.378072017777 76 31.6836897879538 22.0653522977614 75.8143943834766
"2143" 34 "89fda0284e008d2e0c980fb13f998a68" 16.3654974865915 77 31.6836897879538 22.0653522977614 75.8143943834766
"2144" 34 "89fda0284e008d2e0c980fb13f99f90d" 16.2061734590726 78 31.6836897879538 22.0653522977614 75.8143943834766
"2145" 34 "fb6e0b19cbe3ef683a10c4c47669d0ce" 16.1919978739873 79 31.6836897879538 22.0653522977614 75.8143943834766
"2146" 34 "89fda0284e008d2e0c980fb13f9a4d8a" 16.1757624064388 80 31.6836897879538 22.0653522977614 75.8143943834766
"2147" 34 "89fda0284e008d2e0c980fb13f95fe45" 16.0785548505325 81 31.6836897879538 22.0653522977614 75.8143943834766
"2148" 34 "89fda0284e008d2e0c980fb13f9a2e6b" 15.6498541055506 82 31.6836897879538 22.0653522977614 75.8143943834766
"2149" 34 "89fda0284e008d2e0c980fb13f94f406" 15.4966718291883 83 31.6836897879538 22.0653522977614 75.8143943834766
"2150" 34 "89fda0284e008d2e0c980fb13f95f7a6" 15.3462912535463 84 31.6836897879538 22.0653522977614 75.8143943834766
"2151" 34 "89fda0284e008d2e0c980fb13f978578" 15.1340674086606 85 31.6836897879538 22.0653522977614 75.8143943834766
"2152" 34 "89fda0284e008d2e0c980fb13f9b3f75" 15.0707071358003 86 31.6836897879538 22.0653522977614 75.8143943834766
